image,class_id,type,area,perimeter,compactness,mean_r,mean_g,mean_b,std_r,std_g,std_b,contrast,homogeneity,energy,correlation,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,vein_density
,Viburnum tinus,Scan,64910.0,1096.9991204738617,18.539625177967746,48.37407265774379,65.88975908221798,31.604344168260038,16.38282132189359,12.7717568988101,14.751273188078214,0.30816836884798054,0.8893709345536873,0.42846615112472763,0.9411214235643751,0.0363573624439388,0.057437731350174236,0.04621787230434555,0.08246021289413326,0.10551686638532827,0.09493485580342834,0.06424493380947943,0.054007988790032754,0.3725871551919549,0.086235021016728,0.011596294204868601
,Euphorbia characias,pseudoscan,19817.0,1267.8965301513672,81.12033158847234,59.69437772658203,69.47688838782413,54.03367481986177,13.346104165762268,12.822985879202808,8.975351073127142,0.2573843762145356,0.9523106928316,0.7227815249522118,0.9538959096687948,0.0243580034420054,0.026781411359355852,0.01907056798596805,0.02324268502549752,0.02981067125604392,0.02764888123886198,0.021617900171819377,0.026726333906688795,0.7513666092839744,0.04937693631601547,0.01599999999977969
,Cerasus mahaleb,Scan,47794.0,903.3178781270981,17.072921055508427,77.81685521536066,85.19317073170731,54.36267773741567,24.81590259406627,23.856768739709214,24.2534726383598,2.789169451141282,0.6321482756037887,0.34364512772687167,0.7679735602291116,0.08983750105119366,0.07939715416239515,0.03612023238140776,0.03520810530106918,0.03780415929895591,0.035376497992823996,0.039923100670204,0.07642221660806009,0.4166877157472891,0.1532233167725685,0.054292610366614855
,Cornus sanguinea,pseudoscan,46680.0,850.7493405342102,15.50502228800104,35.39774249091257,32.12905214378335,34.45749633314202,14.654399186552872,14.256678651678568,14.486329618136029,0.5707888230629283,0.8192141948442352,0.39676251059426954,0.7492568042681981,0.07651465898770139,0.0744249404031698,0.04831119779498605,0.051716665117926434,0.057149933437708585,0.052598990742506437,0.04902325005341904,0.07978081173833966,0.36545308194227033,0.1450264697664929,0.10954769202022309
,Capparis spinosa,Scan,62675.0,984.371704697609,15.460513011468944,27.768700366161017,50.502718468147165,5.634235262415395,9.455215223797046,9.720227052486262,6.222524821562329,0.24605586592178777,0.8973060896382619,0.49530848215429557,0.8846128087065719,0.0749849762950991,0.0684413185240219,0.044625965411598016,0.04687395668669597,0.04846535645075046,0.04962273809733555,0.05293908166158896,0.07352712056718905,0.3959358098288863,0.14458367646570608,0.01219702196785821
,Populus nigra,Scan,58832.0,1037.7097969055176,18.30367185503445,32.09008218438328,56.84449094621733,17.144573636869907,14.449267379267765,12.842838004546874,11.085435938566741,0.3465902078250055,0.8750262510335066,0.5075603086659687,0.901454826046988,0.06847447356396309,0.06097560975552023,0.02877404938618416,0.02919065293109765,0.03783517648805262,0.03532608695618727,0.03501363429750214,0.058485456748423675,0.5214550825583107,0.12446977730529021,0.011731177094268566
,Ailanthus altissima,pseudoscan,4617.0,461.01933217048645,46.033966772555196,37.29635006221485,58.33658233098299,23.04064703442555,11.481772073796058,12.208872137555412,8.40204535028707,0.21302119729792687,0.943913666647666,0.537923907902901,0.9438977462422654,0.04119072342896149,0.05619014652634243,0.030806507438467,0.047998153911619,0.06703588322752557,0.06092073381090103,0.042113764850338783,0.049267335866012764,0.5092881042449189,0.09518864657953287,0.03830621898715747
,Acer opalus,Scan,60363.0,1208.1950796842575,24.182617672234098,38.499244315941645,93.81510382441846,52.00543763963727,5.998176176728749,5.777839337847487,4.7808683930182285,0.20037303490540903,0.9599589372693965,0.6592260829799222,0.9743819788463322,0.06518762262850324,0.06464601046369517,0.03309965663798746,0.03586903204672305,0.03427485284464647,0.03624713865234378,0.04058003597080833,0.06961249182401066,0.48045086657455394,0.14003229234650882,0.0106278613471772
,Betula pendula,Scan,61601.5,1491.0306491851807,36.08958218182173,86.26162202117915,88.18752711671033,62.28959843164982,31.429085215269644,30.702376356077433,30.611897189474945,3.6787247035673705,0.674123356336612,0.47515347210480474,0.7644191406681555,0.06134201513626196,0.06663566022521977,0.033258635998196624,0.031076910066964808,0.032852733499362796,0.028709145490434157,0.029013572364559526,0.06258509153894055,0.5412878947990252,0.11323834087257843,0.06668639803757401
,Arbutus unedo,Scan,66681.0,1100.7981108427048,18.172440137620843,43.925936406284904,74.68751210067764,22.929927768262715,16.218824695601363,13.636835925126528,16.22510101352063,0.2037107078967544,0.9384672721705659,0.44339359860829525,0.9649659530495484,0.01826414326395743,0.04402726902682105,0.030341880341571616,0.08862433862343688,0.12928367928236384,0.12683150183021133,0.07127594627522105,0.04938949938899685,0.37495929995548477,0.06700244200176025,0.011039886039773709
,Prunus avium,pseudoscan,42223.0,949.1757444143295,21.337531529336122,110.08022707546506,90.83217997138098,33.027657228647165,12.533961112799416,15.628980041467326,9.053820833321796,0.5608623548922057,0.9177343062962027,0.4656042296830781,0.9579779328483312,0.048477492057056926,0.05457651501446718,0.04123958520587965,0.061439789005852674,0.06777857699352967,0.06445183719857862,0.056359767427076074,0.06134987711950265,0.4352784271348787,0.10904813282819266,0.015494815080988211
,Ficus carica,Scan,96939.5,2752.0297693014145,78.12777919262085,32.61948733628905,60.73387351577231,11.041135402333996,9.326675834952717,9.153696867899335,8.11508214358831,0.13668562819146435,0.9538710761571246,0.6330579323939628,0.9564198134993979,0.019103954898696915,0.0373622618944334,0.021312035534204698,0.045216537114353736,0.05756812163638179,0.05852908516247318,0.04005295976748931,0.03780644059093787,0.6264713419295017,0.05657726146725644,0.008221576834337484
,Buxus sempervirens,Scan,32830.5,908.3990566730499,25.134824207348416,48.19484387220985,76.00550508392996,13.589886288430298,20.931143755212815,20.761379900923114,15.355406804536244,0.47562143572330334,0.871235649798979,0.369949930705639,0.9300887541601737,0.04185996331768562,0.050598770092769474,0.04917466824794099,0.08581292480125552,0.11548171323518218,0.09571690581301721,0.061452152334416824,0.05687776459042231,0.3486244470741477,0.09440069047158484,0.03152443629233953
,Ficus carica,pseudoscan,67472.5,1134.555463552475,19.07764051810284,59.98128145510198,85.55132884009771,37.35235600553315,11.158293892391017,10.635067050149102,10.3691177822362,0.31105084619399087,0.903881122700146,0.4860229537486156,0.9624379969272236,0.056957442067207396,0.06068033273859291,0.04489750445591116,0.052185457515855384,0.05264037433106209,0.04951166072443636,0.0462901069514419,0.0650345365412857,0.4513888888846982,0.12041369578022493,0.010165998217374425
,Carpinus betulus,Scan,64433.5,1104.531083703041,18.934078000532025,167.15419336948483,133.37575486812915,54.68300160216909,18.523431323291476,12.503053585005585,8.068572543567289,0.826070540156361,0.8965107365997107,0.42622041114182546,0.9687375884689278,0.03780277581287789,0.04759326379013887,0.052919466053163465,0.09549593352086838,0.11881188118680593,0.10533062234678517,0.07205843352112737,0.05199124823139154,0.3346446251731055,0.08335175035268574,0.012055781470871026
,Alnus glutinosa,pseudoscan,30680.0,818.891473531723,21.85734176665904,42.1850443190975,53.270491539081384,33.43854955680902,13.807905874660099,14.1510807837791,15.734783237681711,0.3554873054873055,0.8715421488950903,0.4409799010868835,0.9108143862347051,0.05501202559913962,0.056112673758588874,0.04779666544275006,0.0619420325290053,0.0693612164186262,0.06151400268921948,0.05150625738756051,0.05923117687702843,0.4321063144504483,0.10541763482725088,0.036871713341550046
,Quercus ilex,photograph,3241.5,338.97770178318024,35.44836719751915,93.00413101209796,153.48657421068162,21.174092652699912,7.399048972044595,7.262328152034926,9.354360890535341,1.3105093889407615,0.9309076799272878,0.6749899742832033,0.9427775681290299,0.03545808566965996,0.03525312563688736,0.026132404178506617,0.033408485341933955,0.02643984422766552,0.027054724325983322,0.025517524080188817,0.034843205571342156,0.6922525106894597,0.06364009017589259,0.027362164375142224
,Pistacia lentiscus,Scan,2842.5,299.6051208972931,31.578972185154843,41.94910684192787,55.72497472194136,28.97809234917425,20.17153700141307,15.423901054931347,18.261863105549864,0.2932598039215686,0.9336971452088234,0.6460332991206137,0.925909573849204,0.025157997080073165,0.03159941662231412,0.028196402524526445,0.04922216820014315,0.04642683519124613,0.04654837140902426,0.029411764702307757,0.024671852208960638,0.6699076323930593,0.04885755954680875,0.04885755954680875
,Arbutus unedo,Scan,68940.0,1136.9402458667755,18.750117822060545,50.922399884759436,94.21391529818496,11.963382310573321,10.043250583568694,8.027961217234349,8.593793293562143,0.2644934451755488,0.93735489322203,0.5374186402727422,0.9639233204010252,0.023698104151430907,0.04966602671736595,0.03588712902931879,0.08953283737211491,0.12008039356731381,0.11535077193709153,0.07238420926253517,0.05151587872918651,0.36473082153063024,0.07715382769301303,0.011219102471690074
,Olea europaea,Scan,37277.5,1094.0559105873108,32.10940474707049,47.240941213837644,80.59344644133294,27.731108229003997,23.753647557163436,20.296250439021176,23.62884830809639,0.44631837242945305,0.8930384904285135,0.3859202282454286,0.9446861668834504,0.031137724550333194,0.0550353837769001,0.05342043186257629,0.0972963164562276,0.10524405733795601,0.09502812556532339,0.06849936490530757,0.05559789511784435,0.3636545091568925,0.07508619125249344,0.029178007620591945
,Nerium oleander,Scan,23523.0,1145.9898953437805,55.830159425847846,45.68115339870367,67.36712647498753,28.21165032408177,17.671446048652818,15.67571180004977,13.060374012214188,0.5946017816779683,0.8439961900653141,0.4614769364342035,0.8952209783497789,0.043093053734126,0.07279161205575907,0.03373525556923367,0.056408912187250096,0.08791612057436655,0.07061598951322108,0.047051114022357766,0.06193971166285872,0.4301441677475716,0.09630406290704314,0.027627785058253532
,Populus nigra,pseudoscan,25949.0,674.4061955213547,17.527600930288646,66.67032757502956,63.92018457079663,38.075735041757234,13.245883060927362,10.430547530704409,8.809667994311743,0.36642952635599696,0.8756957899367069,0.4745610056660911,0.9390379236323827,0.06511208206532314,0.06261873100155256,0.042576937688958566,0.04630509118431076,0.05034194528755837,0.043431800910822764,0.043811740120540184,0.06591945288597266,0.45877659573378665,0.12110562309742816,0.015553761397806948
,Cornus sanguinea,pseudoscan,25265.5,765.5361374616623,23.19548703712674,60.91664387041307,49.934737582555,45.013443276407834,18.021000685939587,18.43270533276848,17.11719753648667,0.767337307501242,0.8085808921112683,0.41190643638764063,0.8551738026585932,0.07283231285619118,0.06633912699816465,0.03947758246001685,0.04002073869148675,0.04547698992579802,0.04337843175875522,0.04241556389387676,0.07021528737729076,0.4493877147825057,0.13045625123122515,0.04421785502557234
,Pistacia terebinthus,Scan,9317.5,475.06096255779266,24.221402535241758,50.47491077052278,67.09122401847576,43.82972916229267,14.663456413355242,14.398127686120706,12.976617081417244,0.2526957637997433,0.922144360736296,0.47366120387265187,0.9583308607794875,0.0323837506366643,0.05480327030820112,0.039154317830917586,0.07256004087426163,0.09913132344793489,0.08552631578401083,0.05205671946524931,0.04931016862229751,0.4386177822918614,0.07645631067472813,0.03289473684000417
,Olea europaea,Scan,22116.0,1169.7888848781586,61.87402944124669,54.089413321570355,74.02293780326423,41.745037494486105,20.058861067647566,18.537842734483544,19.09601066050009,0.7766964893004762,0.84754550751153,0.43200650463801293,0.9012479757380587,0.047215059307704615,0.07269210933283414,0.04316658071059395,0.05136668385633402,0.05722021660502269,0.05404847859582134,0.046596183598592154,0.06709644146294233,0.46689014954959024,0.09370809695477803,0.047705002577418644
,Quercus ilex,Scan,49373.5,966.9331059455872,18.93646655300199,35.59460925103939,57.072365381911666,20.18166663319207,13.684680239582638,13.12868365076205,13.031316768485746,0.5183994383994385,0.8199849689261456,0.39511674496274574,0.8543967231484024,0.05753386398467346,0.07902527579836581,0.04957408183145407,0.06261695293865917,0.06373411534612856,0.058078480658314786,0.05515989386880101,0.0755620723352107,0.38003072196089893,0.11868454126352906,0.023334729786016833
,Rhus typhina,pseudoscan,2712.5,477.23758828639984,83.96524077030564,50.55328566564522,76.01361933946204,37.342185903983655,6.568719810073326,4.483672768334462,8.094502755630588,0.2511210762331839,0.9517713577924835,0.5500916421401458,0.9608271400407129,0.0194099378844313,0.055900621107162145,0.02406832297669481,0.06249999998786879,0.07686335402234795,0.10112577637788707,0.04503105589188062,0.04794254657454531,0.4866071427626927,0.0805512422203899,0.07899844718963539
,Acer platanoides,pseudoscan,30373.0,972.2051863670349,31.11918231217996,54.59520020783945,88.81986165687007,33.26515766570324,8.69986002190281,6.865852242526712,7.850881830853586,0.2530527042722165,0.955728979833443,0.6375298058504839,0.9702107150989193,0.019449656034717797,0.03897748592809604,0.02206066291397654,0.05798936835431536,0.0749843652270953,0.07227954971744403,0.04565353345769772,0.04140087554656972,0.5695121951130471,0.05769230769140569,0.012257661037957198
,Corylus avellana,Scan,72198.0,1224.5382212400436,20.769188277472523,82.66299026349084,89.30936795203256,54.520353154738984,9.379015900524935,8.98373674879261,8.967295215544553,0.5375913289219741,0.8587448714265056,0.49300111106110567,0.951419268766146,0.06043097527420647,0.07615041208725833,0.0364010989007864,0.04420501373588423,0.04407623626335787,0.045295329669940806,0.045080700549063525,0.07441620879056993,0.45172561812799,0.12221840659235733,0.010139079670242626
,Acer campestre,Scan,54277.0,1437.8519310951233,38.09013349514316,25.12016393442623,50.52072859744991,5.717959927140255,6.55543028911917,6.299110023089665,4.661696985961431,0.09109993779805099,0.9643523374516716,0.6361308616543495,0.9549703297956017,0.02111656758834224,0.04617041440470259,0.023907986559628606,0.05052123718402239,0.05532006547725235,0.062367536830685216,0.046928577582089015,0.045472559661881004,0.58088222623778,0.06731282846500118,0.00989919875928406
,Punica granatum,Scan,50186.0,1024.347321510315,20.907971048986738,54.982223977878725,80.9405293304365,32.36142603199684,21.854731094531896,20.376862139254698,22.590129471445305,0.5292331055429006,0.8509175184609787,0.37897918901859634,0.9383201698848029,0.02786459712841203,0.05317317370274444,0.042618000741078854,0.08695767335796264,0.13011866292141075,0.10236001483150978,0.05847062562829806,0.05109392382196465,0.3777612968112285,0.06958203104214677,0.027520262753251045
,Euonymus europaeus,Scan,49343.0,995.1168713569641,20.068856527556164,86.90992022826372,98.71272128117025,57.763477806578656,15.345455819045348,14.044167743980072,11.742488957792771,0.4148776637726914,0.9405817251286864,0.46419249657326667,0.9687154900265309,0.01924385138645678,0.03693092621615737,0.03095238095197603,0.08436682365143425,0.1350470957596148,0.11957090528362677,0.06681057038112494,0.04440083725739926,0.3994505494453238,0.06322605965380396,0.012598116169379931
,Olea europaea,photograph,63756.0,1908.3128291368484,57.11866889063248,1.190081237911025,1.186119922630561,0.14372147001934235,0.4173610022108842,0.4086747856133368,0.3939015770488755,0.0,1.0,1.0,1.0,0.0,0.00022218584091363879,0.0,0.0052447552447245785,0.0001871038660325379,0.026001590382709255,0.0001695628785919875,0.0029410388941989553,0.9646958392721384,0.0005379236148435465,0.004385246860137608
,Euphorbia characias,pseudoscan,21613.0,1231.0193330049515,70.11560626298247,55.30518398414629,64.93739584740801,48.65779399180291,8.118576017613563,7.572986991565027,6.500322778406418,0.5601694915254238,0.877653544134962,0.4955908961595795,0.894471729397344,0.06426314277321853,0.06630278655368277,0.04363688595105898,0.04803217466107348,0.048520540073297314,0.05090491238003721,0.04625107727531597,0.06549841999237292,0.44128124101001776,0.12530881930119767,0.0313128411367046
,Acer campestre,Scan,57370.5,1580.1189566850662,43.52020493514929,35.78820712464687,68.43993316337077,6.687452628677737,7.5218176500073,7.799549315588516,5.03913428359457,0.13242496169215517,0.9591231469926831,0.6292204094261351,0.9674366312547976,0.01730803812251013,0.036197026913353435,0.021309117065116366,0.05144458430699331,0.06335790924846132,0.06439189594149439,0.043854522567554885,0.03932895762123622,0.6086734999654687,0.054134448240318475,0.009433255409627814
,Paliurus spina-christi,Scan,59881.5,1004.1879386901855,16.83981557232207,40.124641429968996,80.41294002553516,9.529091843671758,11.324411098574924,10.88045753903147,9.49508627255271,0.21753732705435697,0.9449953773241603,0.48364179175195504,0.9562654845279379,0.020235903894349015,0.05548827746493548,0.03410191823248763,0.08877882193265867,0.1143673706632149,0.12583559387563173,0.07802509203548216,0.0608409223011427,0.34091019181916166,0.08141590776882611,0.01240069753908641
,Ginkgo biloba,Scan,31147.5,935.0996291637421,28.073242360834566,125.36717090032664,146.3422763454159,97.47001553927632,5.988506034557062,7.09356134879596,6.121107009820246,0.7785666671834065,0.9311697283401998,0.6089732213232242,0.9753773022966725,0.021169168056000724,0.048669013648806915,0.024056574639860776,0.05294608115538037,0.08589648570060687,0.06420233462935887,0.0383083194361326,0.048391081464264234,0.5546136742549161,0.061747266999231866,0.012136372058363654
,Fraxinus ornus,Scan,7900.0,428.9015808105469,23.285641265632965,37.81916078722614,67.0118826587449,10.348805545240747,8.18101009005569,8.150816145952799,7.202249187735522,0.19952867242733696,0.9455440451605137,0.6071168580989568,0.9525801372603915,0.01854533303527816,0.03876141679445526,0.020940075739533298,0.05385386500034229,0.059311650698412134,0.06950323011419562,0.043717977275355424,0.03948540877481146,0.5996881264981239,0.056192916013800796,0.022165292937059183
,Platanus x hispanica,photograph,77340.5,2283.9036676883698,67.44481821572064,19.479429169004746,22.534318726725502,19.782456766821404,4.665164342630674,4.65305314165632,5.046264998415268,0.05205273617371916,0.9742062915030779,0.7072287039701411,0.8935975647083754,0.01856380613597075,0.03529104722854944,0.024450480406632655,0.045633808262388914,0.04366675043959795,0.04816633479590849,0.03961180814642444,0.033778297600702833,0.6574467879412229,0.05339087903776852,0.004543081949443506
,Hedera helix,Scan,31362.0,1016.5727164745331,32.95134518995791,30.10395370050011,52.488409398295225,19.8022206146007,15.20743187118004,14.008453912429921,13.366252162015146,0.27170390359405794,0.9042030026210071,0.6004342495414248,0.9095811694665246,0.04025758533448882,0.04494574378364748,0.024388959123151224,0.03089443742057925,0.04428729456326002,0.03547724399447592,0.028221133585806194,0.041469131900001725,0.6314528023515664,0.07860566792985402,0.02316424357323056
,Rhus coriaria,pseudoscan,2507.0,228.1665210723877,20.765840174515557,103.5138036809816,74.97584355828221,2.3765337423312882,37.77713293314588,14.835543744134066,2.9680199774066303,0.6773443554637044,0.8703675837555213,0.4096366498706012,0.9298540087397457,0.032397959175408685,0.05918367345428988,0.042857142846209915,0.09081632650744481,0.12448979588660974,0.09770408160772856,0.058163265291284884,0.05280612243550865,0.3706632652115655,0.07091836732884736,0.05357142855776239
,Populus nigra,pseudoscan,36609.0,793.9452993869781,17.218420016975603,58.102756417199174,58.52688725224738,26.03825950395321,14.161248823802683,13.4228547200532,9.55394050344231,0.3157016203958869,0.8843745061941333,0.47527775166887337,0.9378944829787212,0.05155754932942941,0.05369074881491843,0.042475766225766605,0.052137905071805095,0.05932176804499605,0.050020390876650556,0.045769677196007,0.05698465978515882,0.4856636446264444,0.10237789001313835,0.01541864039879194
,Acer campestre,photograph,2770.5,312.55129611492157,35.26017421687682,23.41497767090347,16.719340432840948,8.949158364823084,21.004528367606124,10.978003382825014,9.239112924913128,0.031234382808595702,0.9911294352823589,0.8545704623901073,0.9565982596531133,0.0014831294028571091,0.006179705845237955,0.0022246941042856636,0.048572487943570324,0.033494005681189716,0.08750463476856944,0.02558398219928513,0.029662588057142183,0.7540477072359353,0.011247064638333078,0.029168211589523145
,Pistacia terebinthus,photograph,55289.0,1273.8132665157318,29.34761413521914,12.872805683302614,13.77189843064975,6.743553495696365,9.52938742417755,7.3773872806141245,6.248740352488418,0.022339219458568087,0.9888510031606431,0.8710183908446717,0.9295362132242101,0.0021672834429638907,0.013097930372694817,0.006193462170999577,0.059724506578435754,0.08424136513085731,0.12763843201645048,0.042754591556651296,0.03622704221460195,0.6065309758719972,0.021424410635781384,0.04139254385929454
,Syringa vulgaris,Scan,67327.0,1079.768674492836,17.316981157614318,34.140488063973564,61.73987134468412,12.895142966744372,9.287494318669552,8.72303149502452,7.142326847275084,0.13583458852526356,0.9477523090678038,0.5211575777736865,0.961175382257988,0.022872069316815277,0.05029488859718313,0.03239223824056728,0.07482343090073156,0.08580894131274748,0.09223460026128373,0.06570372797377218,0.05390818406824389,0.4442169069422217,0.0777450123773323,0.009811416921419366
,Carpinus betulus,Scan,76023.0,1186.111811041832,18.505731532226154,79.03106052686599,85.05795264478361,53.37064865147397,24.18350099290768,22.733259027585866,23.009681133607554,1.9957252778569392,0.6860391650728987,0.3517022800464935,0.8303187099229923,0.08338654746626768,0.07918263090606657,0.04193273733466429,0.039644529586706716,0.037968284375993616,0.03881971051476853,0.04357350645626177,0.0772314460047074,0.40942954448338453,0.14883106286230993,0.04901908613550963
,Platanus x hispanica,Scan,78870.0,1518.4793466329575,29.23519115153567,39.0339243052936,63.13210109392682,26.904237394693826,9.178923693100517,8.513518473878328,7.943484101482228,0.12544862958409397,0.9563585666173454,0.58903658463005,0.9699384346799269,0.01860191408295226,0.03963205005085866,0.022287608015471937,0.05697649208624538,0.06819462941699014,0.07809335026432872,0.051636881716779895,0.04456902158735981,0.5592405612131245,0.060767491559694194,0.009093443181409895
,Arbutus unedo,Scan,63528.0,1083.1412534713745,18.467368325038926,43.96730432608152,71.82015816454114,27.301669167291823,13.631426611255124,12.232129541632736,14.848093646519617,0.20217927891816628,0.9381728348133253,0.45790830754071016,0.9623353569637506,0.01768071814774864,0.04237492781728831,0.02917738463930729,0.08760564858955741,0.1315869599440224,0.12611685652657761,0.06960995327765647,0.047950023622783874,0.382361278803272,0.06553624862128683,0.011801144416905864
,Acer campestre,Scan,31402.0,1156.4305793046951,42.58746846405978,38.08747845165335,73.95508540981038,8.464409967089798,8.89923892588602,8.830104505010976,6.019244687993304,0.17054373791377542,0.9536365735009737,0.6166089231996703,0.9641112794641684,0.016694064962067146,0.03521625758127068,0.022887024544769475,0.057068760273552115,0.0730117340276485,0.0737061391067158,0.04439941046363019,0.035414659032432766,0.5894507114025643,0.0521512385911775,0.013533813275699596
,Buxus sempervirens,pseudoscan,9977.0,523.220343708992,27.439062648443084,56.734534064213,84.78396632732968,30.318617854346122,9.471632916656047,9.229456720053461,12.21429119697155,0.5792628925676137,0.9022392434409602,0.4631959794662622,0.9194354827154487,0.04218079398858766,0.054385729610086794,0.04338787553357109,0.07336373390065962,0.08483100857800221,0.08214860514470569,0.060152896991674296,0.06035407724917154,0.3939780042654253,0.10521727467105571,0.031585300427066434
,Quercus petraea,Scan,60807.5,1207.810299038887,23.9905557446107,113.24519317014303,82.45003995498948,52.63680099153606,14.740403027452688,11.523777493979809,8.876676444906035,0.3159922016959419,0.9399592037183891,0.5148020791586019,0.9758943828393186,0.02615950226219684,0.036585595776427365,0.03826357466027278,0.07944947209578197,0.10129147812875858,0.08537895927521325,0.057852564102018736,0.04492835595734419,0.4670248868734255,0.063065610859134,0.010162141779693042
,Euphorbia characias,pseudoscan,17326.0,1221.847759962082,86.16599032888095,52.75367092847971,61.07414438054827,48.255708782312546,8.59154851181415,7.344447172078307,7.843703994629615,0.41082621082621085,0.9325738226914697,0.5842824597816538,0.9187474782323846,0.038615664844090916,0.048339638502218306,0.035701275044536886,0.043435617204891815,0.04567745551224107,0.05131007425945607,0.04153005464364495,0.04660221381402264,0.5579935546992295,0.09079445144764482,0.032310494604671135
,Quercus pubescens,photograph,282.5,83.01219248771667,24.393005583096354,52.357366771159874,71.78683385579937,24.987460815047022,14.390790788687958,16.952959507326018,17.876969812174348,1.287625418060201,0.8763084563399338,0.4949818652244155,0.80060503549582,0.027243589699930144,0.032051281999917816,0.03365384609991371,0.09134615369976579,0.09455128189975756,0.088141025499774,0.04166666659989316,0.028846153799926035,0.5064102555987016,0.05608974349985618,0.12980769209966717
,Diospyros kaki,photograph,6841.0,696.2985476255417,70.87146138789173,43.17732680195941,50.49839048285514,24.56221133659902,21.318919692864416,17.43660809383992,13.644289413466968,0.13848431498079383,0.970209091343619,0.7186456624316059,0.951730421066705,0.004251430387625102,0.011204704386077373,0.007549268912605322,0.042991099807573464,0.07306897647516414,0.06353305784871531,0.02399872854322955,0.01454227590533446,0.7403846153551977,0.0184758423387446,0.023363000634799628
,Acer opalus,Scan,80537.0,1353.2245115041733,22.737581217489737,198.02348343832054,159.58441094167972,19.504690524032,14.734349318505405,10.114866623880806,6.558706824881265,0.6357347480106101,0.9278072759795325,0.5303943893409037,0.9849554790886111,0.05262526464324188,0.055455187014428683,0.030783345095054458,0.04484121383172306,0.04525052928690719,0.04932251234968721,0.04529287226502969,0.061940719830190956,0.49799576569867327,0.11649258997800639,0.008461538461478747
,Tilia cordata,Scan,78969.5,1140.0113079547882,16.457313041722813,66.96273127753304,71.73788546255507,52.00239144115796,21.76054843484425,19.406341039936155,19.584374123912458,1.4533438999691806,0.7043317224332623,0.3413331086388145,0.8259092478021264,0.09067284730921941,0.08725769068612817,0.03495926394125791,0.03382673128218652,0.04042000280902848,0.03559137519283264,0.038708034836013594,0.08505408062855516,0.39884464109777673,0.15466533220822215,0.051385377159262315
,Cotinus coggygria,photograph,14664.5,660.4335443973541,29.743425724403046,47.31418264413121,36.28926447992518,19.059188990580534,20.246403502058456,16.020974387829508,14.758001932978518,0.06571273565712737,0.9742498464189693,0.5626827494433975,0.9768220457518896,0.003738128914806421,0.01862329089989145,0.01128174041855992,0.0698120832467902,0.12713005994048865,0.12884757863107538,0.04630565097170116,0.02936620192532612,0.538627332102828,0.02626793291485593,0.03505758739021157
,Sorbus aria,pseudoscan,76689.0,1104.0529396533966,15.894494562993549,90.97515165655624,101.76075854202313,65.45276611188883,11.577734376529955,11.492250743121328,10.954794814154287,0.4583788905896931,0.8883558902870463,0.4419056107658837,0.965108738286258,0.04031408859803637,0.0621732026138147,0.04717683369601328,0.07985657225780814,0.0950617283941988,0.08954248365931788,0.06907225853241583,0.06064814814759761,0.35922294843537383,0.09693173565634594,0.010130718954156404
,Quercus ilex,photograph,1173.5,157.4385985136032,21.12220901645107,27.23609991941982,27.572925060435132,14.995165189363417,26.35179808796104,20.114612179011328,12.472111386709722,0.23120567375886525,0.9546978595038671,0.7253778760470515,0.9162733223263976,0.004625346898878193,0.018501387595512772,0.008788159107868567,0.05920444030564087,0.1336725253775798,0.12534690095959902,0.015263644766298037,0.02728954670338134,0.5804810358092133,0.02682701201349352,0.04625346898878193
,Ulmus minor,Scan,60060.0,1089.8275429010391,19.775625595170506,30.562994663009533,56.06691892070521,7.009748682275574,8.867232742374995,9.137500251545521,6.172102333455771,0.27730840735385254,0.887377279523834,0.5010123523133085,0.897941875681227,0.06618191541811151,0.06124526904659737,0.041827793318641726,0.04621935165330119,0.042969392792054376,0.044491525423271235,0.045849103175437625,0.06549284186208766,0.46060967582215107,0.12511313147806163,0.015972107947836392
,Hedera helix,Scan,64913.5,1217.4082833528519,22.831659490757794,39.38566886769381,71.26115798483737,21.12310467106872,13.600594391975173,11.878562043584823,11.828469912092782,0.1997950327467213,0.9273452313558452,0.5492579615817491,0.9623265838404792,0.040697999440636526,0.045913029588740065,0.032344367687319055,0.044331749390693356,0.06511200734684254,0.0560635706580197,0.04386854610035644,0.048404743840207605,0.5368925448186169,0.08637144112058164,0.010174499860159131
,Carpinus betulus,Scan,74402.0,1188.1706912517548,18.97461884802422,153.58757492024083,109.64650995154379,65.28400945096311,16.17523631737487,12.898916475451065,8.127609294890476,0.5954374057315234,0.9208565330540798,0.45452304367668045,0.9713356400901394,0.022231606606397978,0.034009009008689854,0.04200450450411032,0.10599662162062691,0.15966591591441756,0.13123123122999972,0.06965090090024728,0.04017454954917254,0.33613926426110985,0.058896396395843695,0.01128941441430847
,Albizia julibrissin,photograph,196.0,116.91168713569641,69.7364414243802,48.060483870967744,65.0524193548387,38.11693548387097,28.364995233642794,20.826890045934167,34.013968244972986,0.5716625716625717,0.9256729663724895,0.7758058479209379,0.8482073586458211,0.007974481652332948,0.022328548626532257,0.022328548626532257,0.045454545418297805,0.051834130740164165,0.017543859635132487,0.006379585321866359,0.0031897926609331796,0.8062200950508611,0.01674641146989919,0.07336523120146313
